subproblem_id,stage_id,timepoint,period,number_of_hours_in_timepoint,timepoint_weight,previous_stage_timepoint_map,spinup_or_lookahead,month,hour_of_day,timestamp,horizon_day
1,1,20240103,2024,1,14.24986659,,,1,3,,202401
1,1,20240104,2024,1,14.24986659,,,1,4,,202401
1,1,20240105,2024,1,14.24986659,,,1,5,,202401
1,1,20240106,2024,1,14.24986659,,,1,6,,202401
1,1,20240107,2024,1,14.24986659,,,1,7,,202401
1,1,20240108,2024,1,14.24986659,,,1,8,,202401
1,1,20240109,2024,1,14.24986659,,,1,9,,202401
1,1,20240110,2024,1,14.24986659,,,1,10,,202401
1,1,20240111,2024,1,14.24986659,,,1,11,,202401
1,1,20240112,2024,1,14.24986659,,,1,12,,202401
1,1,20240113,2024,1,14.24986659,,,1,13,,202401
1,1,20240114,2024,1,14.24986659,,,1,14,,202401
1,1,20240115,2024,1,14.24986659,,,1,15,,202401
1,1,20240116,2024,1,14.24986659,,,1,16,,202401
1,1,20240117,2024,1,14.24986659,,,1,17,,202401
1,1,20240118,2024,1,14.24986659,,,1,18,,202401
1,1,20240119,2024,1,14.24986659,,,1,19,,202401
1,1,20240120,2024,1,14.24986659,,,1,20,,202401
1,1,20240121,2024,1,14.24986659,,,1,21,,202401
1,1,20240122,2024,1,14.24986659,,,1,22,,202401
1,1,20240123,2024,1,14.24986659,,,1,23,,202401
1,1,20240124,2024,1,14.24986659,,,1,24,,202401
1,1,20240201,2024,1,5.907525577,,,1,1,,202402
1,1,20240202,2024,1,5.907525577,,,1,2,,202402
1,1,20240203,2024,1,5.907525577,,,1,3,,202402
1,1,20240204,2024,1,5.907525577,,,1,4,,202402
1,1,20240205,2024,1,5.907525577,,,1,5,,202402
1,1,20240206,2024,1,5.907525577,,,1,6,,202402
1,1,20240207,2024,1,5.907525577,,,1,7,,202402
1,1,20240208,2024,1,5.907525577,,,1,8,,202402
1,1,20240209,2024,1,5.907525577,,,1,9,,202402
1,1,20240210,2024,1,5.907525577,,,1,10,,202402
1,1,20240211,2024,1,5.907525577,,,1,11,,202402
1,1,20240212,2024,1,5.907525577,,,1,12,,202402
1,1,20240213,2024,1,5.907525577,,,1,13,,202402
1,1,20240214,2024,1,5.907525577,,,1,14,,202402
1,1,20240215,2024,1,5.907525577,,,1,15,,202402
1,1,20240216,2024,1,5.907525577,,,1,16,,202402
1,1,20240217,2024,1,5.907525577,,,1,17,,202402
1,1,20240218,2024,1,5.907525577,,,1,18,,202402
1,1,20240219,2024,1,5.907525577,,,1,19,,202402
1,1,20240220,2024,1,5.907525577,,,1,20,,202402
1,1,20240221,2024,1,5.907525577,,,1,21,,202402
1,1,20240222,2024,1,5.907525577,,,1,22,,202402
1,1,20240223,2024,1,5.907525577,,,1,23,,202402
1,1,20240224,2024,1,5.907525577,,,1,24,,202402
1,1,20240301,2024,1,28.02215288,,,2,1,,202403
1,1,20240302,2024,1,28.02215288,,,2,2,,202403
1,1,20240303,2024,1,28.02215288,,,2,3,,202403
1,1,20240304,2024,1,28.02215288,,,2,4,,202403
1,1,20240305,2024,1,28.02215288,,,2,5,,202403
1,1,20240306,2024,1,28.02215288,,,2,6,,202403
1,1,20240307,2024,1,28.02215288,,,2,7,,202403
1,1,20240308,2024,1,28.02215288,,,2,8,,202403
1,1,20240309,2024,1,28.02215288,,,2,9,,202403
1,1,20240310,2024,1,28.02215288,,,2,10,,202403
1,1,20240311,2024,1,28.02215288,,,2,11,,202403
1,1,20240312,2024,1,28.02215288,,,2,12,,202403
1,1,20240313,2024,1,28.02215288,,,2,13,,202403
1,1,20240314,2024,1,28.02215288,,,2,14,,202403
1,1,20240315,2024,1,28.02215288,,,2,15,,202403
1,1,20240316,2024,1,28.02215288,,,2,16,,202403
1,1,20240317,2024,1,28.02215288,,,2,17,,202403
1,1,20240318,2024,1,28.02215288,,,2,18,,202403
1,1,20240319,2024,1,28.02215288,,,2,19,,202403
1,1,20240320,2024,1,28.02215288,,,2,20,,202403
1,1,20240321,2024,1,28.02215288,,,2,21,,202403
1,1,20240322,2024,1,28.02215288,,,2,22,,202403
1,1,20240323,2024,1,28.02215288,,,2,23,,202403
1,1,20240324,2024,1,28.02215288,,,2,24,,202403
1,1,20240401,2024,1,14.34114593,,,3,1,,202404
1,1,20240402,2024,1,14.34114593,,,3,2,,202404
1,1,20240403,2024,1,14.34114593,,,3,3,,202404
1,1,20240404,2024,1,14.34114593,,,3,4,,202404
1,1,20240405,2024,1,14.34114593,,,3,5,,202404
1,1,20240406,2024,1,14.34114593,,,3,6,,202404
1,1,20240407,2024,1,14.34114593,,,3,7,,202404
1,1,20240408,2024,1,14.34114593,,,3,8,,202404
1,1,20240409,2024,1,14.34114593,,,3,9,,202404
1,1,20240410,2024,1,14.34114593,,,3,10,,202404
1,1,20240411,2024,1,14.34114593,,,3,11,,202404
1,1,20240412,2024,1,14.34114593,,,3,12,,202404
1,1,20240413,2024,1,14.34114593,,,3,13,,202404
1,1,20240414,2024,1,14.34114593,,,3,14,,202404
1,1,20240415,2024,1,14.34114593,,,3,15,,202404
1,1,20240416,2024,1,14.34114593,,,3,16,,202404
1,1,20240417,2024,1,14.34114593,,,3,17,,202404
1,1,20240418,2024,1,14.34114593,,,3,18,,202404
1,1,20240419,2024,1,14.34114593,,,3,19,,202404
1,1,20240420,2024,1,14.34114593,,,3,20,,202404
1,1,20240421,2024,1,14.34114593,,,3,21,,202404
1,1,20240422,2024,1,14.34114593,,,3,22,,202404
1,1,20240423,2024,1,14.34114593,,,3,23,,202404
1,1,20240424,2024,1,14.34114593,,,3,24,,202404
1,1,20240501,2024,1,6.699443571,,,3,1,,202405
1,1,20240502,2024,1,6.699443571,,,3,2,,202405
1,1,20240503,2024,1,6.699443571,,,3,3,,202405
1,1,20240504,2024,1,6.699443571,,,3,4,,202405
1,1,20240505,2024,1,6.699443571,,,3,5,,202405
1,1,20240506,2024,1,6.699443571,,,3,6,,202405
1,1,20240507,2024,1,6.699443571,,,3,7,,202405
1,1,20240508,2024,1,6.699443571,,,3,8,,202405
1,1,20240509,2024,1,6.699443571,,,3,9,,202405
1,1,20240510,2024,1,6.699443571,,,3,10,,202405
1,1,20240511,2024,1,6.699443571,,,3,11,,202405
1,1,20240512,2024,1,6.699443571,,,3,12,,202405
1,1,20240513,2024,1,6.699443571,,,3,13,,202405
1,1,20240514,2024,1,6.699443571,,,3,14,,202405
1,1,20240515,2024,1,6.699443571,,,3,15,,202405
1,1,20240516,2024,1,6.699443571,,,3,16,,202405
1,1,20240517,2024,1,6.699443571,,,3,17,,202405
1,1,20240518,2024,1,6.699443571,,,3,18,,202405
1,1,20240519,2024,1,6.699443571,,,3,19,,202405
1,1,20240520,2024,1,6.699443571,,,3,20,,202405
1,1,20240521,2024,1,6.699443571,,,3,21,,202405
1,1,20240522,2024,1,6.699443571,,,3,22,,202405
1,1,20240523,2024,1,6.699443571,,,3,23,,202405
1,1,20240524,2024,1,6.699443571,,,3,24,,202405
1,1,20240601,2024,1,0.495311596,,,4,1,,202406
1,1,20240602,2024,1,0.495311596,,,4,2,,202406
1,1,20240603,2024,1,0.495311596,,,4,3,,202406
1,1,20240604,2024,1,0.495311596,,,4,4,,202406
1,1,20240605,2024,1,0.495311596,,,4,5,,202406
1,1,20240606,2024,1,0.495311596,,,4,6,,202406
1,1,20240607,2024,1,0.495311596,,,4,7,,202406
1,1,20240608,2024,1,0.495311596,,,4,8,,202406
1,1,20240609,2024,1,0.495311596,,,4,9,,202406
1,1,20240610,2024,1,0.495311596,,,4,10,,202406
1,1,20240611,2024,1,0.495311596,,,4,11,,202406
1,1,20240612,2024,1,0.495311596,,,4,12,,202406
1,1,20240613,2024,1,0.495311596,,,4,13,,202406
1,1,20240614,2024,1,0.495311596,,,4,14,,202406
1,1,20240615,2024,1,0.495311596,,,4,15,,202406
1,1,20240616,2024,1,0.495311596,,,4,16,,202406
1,1,20240617,2024,1,0.495311596,,,4,17,,202406
1,1,20240618,2024,1,0.495311596,,,4,18,,202406
1,1,20240619,2024,1,0.495311596,,,4,19,,202406
1,1,20240620,2024,1,0.495311596,,,4,20,,202406
1,1,20240621,2024,1,0.495311596,,,4,21,,202406
1,1,20240622,2024,1,0.495311596,,,4,22,,202406
1,1,20240623,2024,1,0.495311596,,,4,23,,202406
1,1,20240624,2024,1,0.495311596,,,4,24,,202406
1,1,20240701,2024,1,2.197066741,,,4,1,,202407
1,1,20240702,2024,1,2.197066741,,,4,2,,202407
1,1,20240703,2024,1,2.197066741,,,4,3,,202407
1,1,20240704,2024,1,2.197066741,,,4,4,,202407
1,1,20240705,2024,1,2.197066741,,,4,5,,202407
1,1,20240706,2024,1,2.197066741,,,4,6,,202407
1,1,20240707,2024,1,2.197066741,,,4,7,,202407
1,1,20240708,2024,1,2.197066741,,,4,8,,202407
1,1,20240709,2024,1,2.197066741,,,4,9,,202407
1,1,20240710,2024,1,2.197066741,,,4,10,,202407
1,1,20240711,2024,1,2.197066741,,,4,11,,202407
1,1,20240712,2024,1,2.197066741,,,4,12,,202407
1,1,20240713,2024,1,2.197066741,,,4,13,,202407
1,1,20240714,2024,1,2.197066741,,,4,14,,202407
1,1,20240715,2024,1,2.197066741,,,4,15,,202407
1,1,20240716,2024,1,2.197066741,,,4,16,,202407
1,1,20240717,2024,1,2.197066741,,,4,17,,202407
1,1,20240718,2024,1,2.197066741,,,4,18,,202407
1,1,20240719,2024,1,2.197066741,,,4,19,,202407
1,1,20240720,2024,1,2.197066741,,,4,20,,202407
1,1,20240721,2024,1,2.197066741,,,4,21,,202407
1,1,20240722,2024,1,2.197066741,,,4,22,,202407
1,1,20240723,2024,1,2.197066741,,,4,23,,202407
1,1,20240724,2024,1,2.197066741,,,4,24,,202407
1,1,20240801,2024,1,1.133135884,,,4,1,,202408
1,1,20240802,2024,1,1.133135884,,,4,2,,202408
1,1,20240803,2024,1,1.133135884,,,4,3,,202408
1,1,20240804,2024,1,1.133135884,,,4,4,,202408
1,1,20240805,2024,1,1.133135884,,,4,5,,202408
1,1,20240806,2024,1,1.133135884,,,4,6,,202408
1,1,20240807,2024,1,1.133135884,,,4,7,,202408
1,1,20240808,2024,1,1.133135884,,,4,8,,202408
1,1,20240809,2024,1,1.133135884,,,4,9,,202408
1,1,20240810,2024,1,1.133135884,,,4,10,,202408
1,1,20240811,2024,1,1.133135884,,,4,11,,202408
1,1,20240812,2024,1,1.133135884,,,4,12,,202408
1,1,20240813,2024,1,1.133135884,,,4,13,,202408
1,1,20240814,2024,1,1.133135884,,,4,14,,202408
1,1,20240815,2024,1,1.133135884,,,4,15,,202408
1,1,20240816,2024,1,1.133135884,,,4,16,,202408
1,1,20240817,2024,1,1.133135884,,,4,17,,202408
1,1,20240818,2024,1,1.133135884,,,4,18,,202408
1,1,20240819,2024,1,1.133135884,,,4,19,,202408
1,1,20240820,2024,1,1.133135884,,,4,20,,202408
1,1,20240821,2024,1,1.133135884,,,4,21,,202408
1,1,20240822,2024,1,1.133135884,,,4,22,,202408
1,1,20240823,2024,1,1.133135884,,,4,23,,202408
1,1,20240824,2024,1,1.133135884,,,4,24,,202408
1,1,20240901,2024,1,5.384401714,,,5,1,,202409
1,1,20240902,2024,1,5.384401714,,,5,2,,202409
1,1,20240903,2024,1,5.384401714,,,5,3,,202409
1,1,20240904,2024,1,5.384401714,,,5,4,,202409
1,1,20240905,2024,1,5.384401714,,,5,5,,202409
1,1,20240906,2024,1,5.384401714,,,5,6,,202409
1,1,20240907,2024,1,5.384401714,,,5,7,,202409
1,1,20240908,2024,1,5.384401714,,,5,8,,202409
1,1,20240909,2024,1,5.384401714,,,5,9,,202409
1,1,20240910,2024,1,5.384401714,,,5,10,,202409
1,1,20240911,2024,1,5.384401714,,,5,11,,202409
1,1,20240912,2024,1,5.384401714,,,5,12,,202409
1,1,20240913,2024,1,5.384401714,,,5,13,,202409
1,1,20240914,2024,1,5.384401714,,,5,14,,202409
1,1,20240915,2024,1,5.384401714,,,5,15,,202409
1,1,20240916,2024,1,5.384401714,,,5,16,,202409
1,1,20240917,2024,1,5.384401714,,,5,17,,202409
1,1,20240918,2024,1,5.384401714,,,5,18,,202409
1,1,20240919,2024,1,5.384401714,,,5,19,,202409
1,1,20240920,2024,1,5.384401714,,,5,20,,202409
1,1,20240921,2024,1,5.384401714,,,5,21,,202409
1,1,20240922,2024,1,5.384401714,,,5,22,,202409
1,1,20240923,2024,1,5.384401714,,,5,23,,202409
1,1,20240924,2024,1,5.384401714,,,5,24,,202409
1,1,20241001,2024,1,3.902043036,,,5,1,,202410
1,1,20241002,2024,1,3.902043036,,,5,2,,202410
1,1,20241003,2024,1,3.902043036,,,5,3,,202410
1,1,20241004,2024,1,3.902043036,,,5,4,,202410
1,1,20241005,2024,1,3.902043036,,,5,5,,202410
1,1,20241006,2024,1,3.902043036,,,5,6,,202410
1,1,20241007,2024,1,3.902043036,,,5,7,,202410
1,1,20241008,2024,1,3.902043036,,,5,8,,202410
1,1,20241009,2024,1,3.902043036,,,5,9,,202410
1,1,20241010,2024,1,3.902043036,,,5,10,,202410
1,1,20241011,2024,1,3.902043036,,,5,11,,202410
1,1,20241012,2024,1,3.902043036,,,5,12,,202410
1,1,20241013,2024,1,3.902043036,,,5,13,,202410
1,1,20241014,2024,1,3.902043036,,,5,14,,202410
1,1,20241015,2024,1,3.902043036,,,5,15,,202410
1,1,20241016,2024,1,3.902043036,,,5,16,,202410
1,1,20241017,2024,1,3.902043036,,,5,17,,202410
1,1,20241018,2024,1,3.902043036,,,5,18,,202410
1,1,20241019,2024,1,3.902043036,,,5,19,,202410
1,1,20241020,2024,1,3.902043036,,,5,20,,202410
1,1,20241021,2024,1,3.902043036,,,5,21,,202410
1,1,20241022,2024,1,3.902043036,,,5,22,,202410
1,1,20241023,2024,1,3.902043036,,,5,23,,202410
1,1,20241024,2024,1,3.902043036,,,5,24,,202410
1,1,20241101,2024,1,9.227664818,,,6,1,,202411
1,1,20241102,2024,1,9.227664818,,,6,2,,202411
1,1,20241103,2024,1,9.227664818,,,6,3,,202411
1,1,20241104,2024,1,9.227664818,,,6,4,,202411
1,1,20241105,2024,1,9.227664818,,,6,5,,202411
1,1,20241106,2024,1,9.227664818,,,6,6,,202411
1,1,20241107,2024,1,9.227664818,,,6,7,,202411
1,1,20241108,2024,1,9.227664818,,,6,8,,202411
1,1,20241109,2024,1,9.227664818,,,6,9,,202411
1,1,20241110,2024,1,9.227664818,,,6,10,,202411
1,1,20241111,2024,1,9.227664818,,,6,11,,202411
1,1,20241112,2024,1,9.227664818,,,6,12,,202411
1,1,20241113,2024,1,9.227664818,,,6,13,,202411
1,1,20241114,2024,1,9.227664818,,,6,14,,202411
1,1,20241115,2024,1,9.227664818,,,6,15,,202411
1,1,20241116,2024,1,9.227664818,,,6,16,,202411
1,1,20241117,2024,1,9.227664818,,,6,17,,202411
1,1,20241118,2024,1,9.227664818,,,6,18,,202411
1,1,20241119,2024,1,9.227664818,,,6,19,,202411
1,1,20241120,2024,1,9.227664818,,,6,20,,202411
1,1,20241121,2024,1,9.227664818,,,6,21,,202411
1,1,20241122,2024,1,9.227664818,,,6,22,,202411
1,1,20241123,2024,1,9.227664818,,,6,23,,202411
1,1,20241124,2024,1,9.227664818,,,6,24,,202411
1,1,20241201,2024,1,1.631298777,,,6,1,,202412
1,1,20241202,2024,1,1.631298777,,,6,2,,202412
1,1,20241203,2024,1,1.631298777,,,6,3,,202412
1,1,20241204,2024,1,1.631298777,,,6,4,,202412
1,1,20241205,2024,1,1.631298777,,,6,5,,202412
1,1,20241206,2024,1,1.631298777,,,6,6,,202412
1,1,20241207,2024,1,1.631298777,,,6,7,,202412
1,1,20241208,2024,1,1.631298777,,,6,8,,202412
1,1,20241209,2024,1,1.631298777,,,6,9,,202412
1,1,20241210,2024,1,1.631298777,,,6,10,,202412
1,1,20241211,2024,1,1.631298777,,,6,11,,202412
1,1,20241212,2024,1,1.631298777,,,6,12,,202412
1,1,20241213,2024,1,1.631298777,,,6,13,,202412
1,1,20241214,2024,1,1.631298777,,,6,14,,202412
1,1,20241215,2024,1,1.631298777,,,6,15,,202412
1,1,20241216,2024,1,1.631298777,,,6,16,,202412
1,1,20241217,2024,1,1.631298777,,,6,17,,202412
1,1,20241218,2024,1,1.631298777,,,6,18,,202412
1,1,20241219,2024,1,1.631298777,,,6,19,,202412
1,1,20241220,2024,1,1.631298777,,,6,20,,202412
1,1,20241221,2024,1,1.631298777,,,6,21,,202412
1,1,20241222,2024,1,1.631298777,,,6,22,,202412
1,1,20241223,2024,1,1.631298777,,,6,23,,202412
1,1,20241224,2024,1,1.631298777,,,6,24,,202412
1,1,20241301,2024,1,31.78893542,,,7,1,,202413
1,1,20241302,2024,1,31.78893542,,,7,2,,202413
1,1,20241303,2024,1,31.78893542,,,7,3,,202413
1,1,20241304,2024,1,31.78893542,,,7,4,,202413
1,1,20241305,2024,1,31.78893542,,,7,5,,202413
1,1,20241306,2024,1,31.78893542,,,7,6,,202413
1,1,20241307,2024,1,31.78893542,,,7,7,,202413
1,1,20241308,2024,1,31.78893542,,,7,8,,202413
1,1,20241309,2024,1,31.78893542,,,7,9,,202413
1,1,20241310,2024,1,31.78893542,,,7,10,,202413
1,1,20241311,2024,1,31.78893542,,,7,11,,202413
1,1,20241312,2024,1,31.78893542,,,7,12,,202413
1,1,20241313,2024,1,31.78893542,,,7,13,,202413
1,1,20241314,2024,1,31.78893542,,,7,14,,202413
1,1,20241315,2024,1,31.78893542,,,7,15,,202413
1,1,20241316,2024,1,31.78893542,,,7,16,,202413
1,1,20241317,2024,1,31.78893542,,,7,17,,202413
1,1,20241318,2024,1,31.78893542,,,7,18,,202413
1,1,20241319,2024,1,31.78893542,,,7,19,,202413
1,1,20241320,2024,1,31.78893542,,,7,20,,202413
1,1,20241321,2024,1,31.78893542,,,7,21,,202413
1,1,20241322,2024,1,31.78893542,,,7,22,,202413
1,1,20241323,2024,1,31.78893542,,,7,23,,202413
1,1,20241324,2024,1,31.78893542,,,7,24,,202413
1,1,20241401,2024,1,4.542375147,,,8,1,,202414
1,1,20241402,2024,1,4.542375147,,,8,2,,202414
1,1,20241403,2024,1,4.542375147,,,8,3,,202414
1,1,20241404,2024,1,4.542375147,,,8,4,,202414
1,1,20241405,2024,1,4.542375147,,,8,5,,202414
1,1,20241406,2024,1,4.542375147,,,8,6,,202414
1,1,20241407,2024,1,4.542375147,,,8,7,,202414
1,1,20241408,2024,1,4.542375147,,,8,8,,202414
1,1,20241409,2024,1,4.542375147,,,8,9,,202414
1,1,20241410,2024,1,4.542375147,,,8,10,,202414
1,1,20241411,2024,1,4.542375147,,,8,11,,202414
1,1,20241412,2024,1,4.542375147,,,8,12,,202414
1,1,20241413,2024,1,4.542375147,,,8,13,,202414
1,1,20241414,2024,1,4.542375147,,,8,14,,202414
1,1,20241415,2024,1,4.542375147,,,8,15,,202414
1,1,20241416,2024,1,4.542375147,,,8,16,,202414
1,1,20241417,2024,1,4.542375147,,,8,17,,202414
1,1,20241418,2024,1,4.542375147,,,8,18,,202414
1,1,20241419,2024,1,4.542375147,,,8,19,,202414
1,1,20241420,2024,1,4.542375147,,,8,20,,202414
1,1,20241421,2024,1,4.542375147,,,8,21,,202414
1,1,20241422,2024,1,4.542375147,,,8,22,,202414
1,1,20241423,2024,1,4.542375147,,,8,23,,202414
1,1,20241424,2024,1,4.542375147,,,8,24,,202414
1,1,20241501,2024,1,13.81665379,,,9,1,,202415
1,1,20241502,2024,1,13.81665379,,,9,2,,202415
1,1,20241503,2024,1,13.81665379,,,9,3,,202415
1,1,20241504,2024,1,13.81665379,,,9,4,,202415
1,1,20241505,2024,1,13.81665379,,,9,5,,202415
1,1,20241506,2024,1,13.81665379,,,9,6,,202415
1,1,20241507,2024,1,13.81665379,,,9,7,,202415
1,1,20241508,2024,1,13.81665379,,,9,8,,202415
1,1,20241509,2024,1,13.81665379,,,9,9,,202415
1,1,20241510,2024,1,13.81665379,,,9,10,,202415
1,1,20241511,2024,1,13.81665379,,,9,11,,202415
1,1,20241512,2024,1,13.81665379,,,9,12,,202415
1,1,20241513,2024,1,13.81665379,,,9,13,,202415
1,1,20241514,2024,1,13.81665379,,,9,14,,202415
1,1,20241515,2024,1,13.81665379,,,9,15,,202415
1,1,20241516,2024,1,13.81665379,,,9,16,,202415
1,1,20241517,2024,1,13.81665379,,,9,17,,202415
1,1,20241518,2024,1,13.81665379,,,9,18,,202415
1,1,20241519,2024,1,13.81665379,,,9,19,,202415
1,1,20241520,2024,1,13.81665379,,,9,20,,202415
1,1,20241521,2024,1,13.81665379,,,9,21,,202415
1,1,20241522,2024,1,13.81665379,,,9,22,,202415
1,1,20241523,2024,1,13.81665379,,,9,23,,202415
1,1,20241524,2024,1,13.81665379,,,9,24,,202415
1,1,20241601,2024,1,16.3482292,,,9,1,,202416
1,1,20241602,2024,1,16.3482292,,,9,2,,202416
1,1,20241603,2024,1,16.3482292,,,9,3,,202416
1,1,20241604,2024,1,16.3482292,,,9,4,,202416
1,1,20241605,2024,1,16.3482292,,,9,5,,202416
1,1,20241606,2024,1,16.3482292,,,9,6,,202416
1,1,20241607,2024,1,16.3482292,,,9,7,,202416
1,1,20241608,2024,1,16.3482292,,,9,8,,202416
1,1,20241609,2024,1,16.3482292,,,9,9,,202416
1,1,20241610,2024,1,16.3482292,,,9,10,,202416
1,1,20241611,2024,1,16.3482292,,,9,11,,202416
1,1,20241612,2024,1,16.3482292,,,9,12,,202416
1,1,20241613,2024,1,16.3482292,,,9,13,,202416
1,1,20241614,2024,1,16.3482292,,,9,14,,202416
1,1,20241615,2024,1,16.3482292,,,9,15,,202416
1,1,20241616,2024,1,16.3482292,,,9,16,,202416
1,1,20241617,2024,1,16.3482292,,,9,17,,202416
1,1,20241618,2024,1,16.3482292,,,9,18,,202416
1,1,20241619,2024,1,16.3482292,,,9,19,,202416
1,1,20241620,2024,1,16.3482292,,,9,20,,202416
1,1,20241621,2024,1,16.3482292,,,9,21,,202416
1,1,20241622,2024,1,16.3482292,,,9,22,,202416
1,1,20241623,2024,1,16.3482292,,,9,23,,202416
1,1,20241624,2024,1,16.3482292,,,9,24,,202416
1,1,20241701,2024,1,19.04241429,,,11,1,,202417
1,1,20241702,2024,1,19.04241429,,,11,2,,202417
1,1,20241703,2024,1,19.04241429,,,11,3,,202417
1,1,20241704,2024,1,19.04241429,,,11,4,,202417
1,1,20241705,2024,1,19.04241429,,,11,5,,202417
1,1,20241706,2024,1,19.04241429,,,11,6,,202417
1,1,20241707,2024,1,19.04241429,,,11,7,,202417
1,1,20241708,2024,1,19.04241429,,,11,8,,202417
1,1,20241709,2024,1,19.04241429,,,11,9,,202417
1,1,20241710,2024,1,19.04241429,,,11,10,,202417
1,1,20241711,2024,1,19.04241429,,,11,11,,202417
1,1,20241712,2024,1,19.04241429,,,11,12,,202417
1,1,20241713,2024,1,19.04241429,,,11,13,,202417
1,1,20241714,2024,1,19.04241429,,,11,14,,202417
1,1,20241715,2024,1,19.04241429,,,11,15,,202417
1,1,20241716,2024,1,19.04241429,,,11,16,,202417
1,1,20241717,2024,1,19.04241429,,,11,17,,202417
1,1,20241718,2024,1,19.04241429,,,11,18,,202417
1,1,20241719,2024,1,19.04241429,,,11,19,,202417
1,1,20241720,2024,1,19.04241429,,,11,20,,202417
1,1,20241721,2024,1,19.04241429,,,11,21,,202417
1,1,20241722,2024,1,19.04241429,,,11,22,,202417
1,1,20241723,2024,1,19.04241429,,,11,23,,202417
1,1,20241724,2024,1,19.04241429,,,11,24,,202417
1,1,20241801,2024,1,0.664208233,,,1,1,,202418
1,1,20241802,2024,1,0.664208233,,,1,2,,202418
1,1,20241803,2024,1,0.664208233,,,1,3,,202418
1,1,20241804,2024,1,0.664208233,,,1,4,,202418
1,1,20241805,2024,1,0.664208233,,,1,5,,202418
1,1,20241806,2024,1,0.664208233,,,1,6,,202418
1,1,20241807,2024,1,0.664208233,,,1,7,,202418
1,1,20241808,2024,1,0.664208233,,,1,8,,202418
1,1,20241809,2024,1,0.664208233,,,1,9,,202418
1,1,20241810,2024,1,0.664208233,,,1,10,,202418
1,1,20241811,2024,1,0.664208233,,,1,11,,202418
1,1,20241812,2024,1,0.664208233,,,1,12,,202418
1,1,20241813,2024,1,0.664208233,,,1,13,,202418
1,1,20241814,2024,1,0.664208233,,,1,14,,202418
1,1,20241815,2024,1,0.664208233,,,1,15,,202418
1,1,20241816,2024,1,0.664208233,,,1,16,,202418
1,1,20241817,2024,1,0.664208233,,,1,17,,202418
1,1,20241818,2024,1,0.664208233,,,1,18,,202418
1,1,20241819,2024,1,0.664208233,,,1,19,,202418
1,1,20241820,2024,1,0.664208233,,,1,20,,202418
1,1,20241821,2024,1,0.664208233,,,1,21,,202418
1,1,20241822,2024,1,0.664208233,,,1,22,,202418
1,1,20241823,2024,1,0.664208233,,,1,23,,202418
1,1,20241824,2024,1,0.664208233,,,1,24,,202418
1,1,20241901,2024,1,0.82152988,,,4,1,,202419
1,1,20241902,2024,1,0.82152988,,,4,2,,202419
1,1,20241903,2024,1,0.82152988,,,4,3,,202419
1,1,20241904,2024,1,0.82152988,,,4,4,,202419
1,1,20241905,2024,1,0.82152988,,,4,5,,202419
1,1,20241906,2024,1,0.82152988,,,4,6,,202419
1,1,20241907,2024,1,0.82152988,,,4,7,,202419
1,1,20241908,2024,1,0.82152988,,,4,8,,202419
1,1,20241909,2024,1,0.82152988,,,4,9,,202419
1,1,20241910,2024,1,0.82152988,,,4,10,,202419
1,1,20241911,2024,1,0.82152988,,,4,11,,202419
1,1,20241912,2024,1,0.82152988,,,4,12,,202419
1,1,20241913,2024,1,0.82152988,,,4,13,,202419
1,1,20241914,2024,1,0.82152988,,,4,14,,202419
1,1,20241915,2024,1,0.82152988,,,4,15,,202419
1,1,20241916,2024,1,0.82152988,,,4,16,,202419
1,1,20241917,2024,1,0.82152988,,,4,17,,202419
1,1,20241918,2024,1,0.82152988,,,4,18,,202419
1,1,20241919,2024,1,0.82152988,,,4,19,,202419
1,1,20241920,2024,1,0.82152988,,,4,20,,202419
1,1,20241921,2024,1,0.82152988,,,4,21,,202419
1,1,20241922,2024,1,0.82152988,,,4,22,,202419
1,1,20241923,2024,1,0.82152988,,,4,23,,202419
1,1,20241924,2024,1,0.82152988,,,4,24,,202419
1,1,20242001,2024,1,5.808472446,,,5,1,,202420
1,1,20242002,2024,1,5.808472446,,,5,2,,202420
1,1,20242003,2024,1,5.808472446,,,5,3,,202420
1,1,20242004,2024,1,5.808472446,,,5,4,,202420
1,1,20242005,2024,1,5.808472446,,,5,5,,202420
1,1,20242006,2024,1,5.808472446,,,5,6,,202420
1,1,20242007,2024,1,5.808472446,,,5,7,,202420
1,1,20242008,2024,1,5.808472446,,,5,8,,202420
1,1,20242009,2024,1,5.808472446,,,5,9,,202420
1,1,20242010,2024,1,5.808472446,,,5,10,,202420
1,1,20242011,2024,1,5.808472446,,,5,11,,202420
1,1,20242012,2024,1,5.808472446,,,5,12,,202420
1,1,20242013,2024,1,5.808472446,,,5,13,,202420
1,1,20242014,2024,1,5.808472446,,,5,14,,202420
1,1,20242015,2024,1,5.808472446,,,5,15,,202420
1,1,20242016,2024,1,5.808472446,,,5,16,,202420
1,1,20242017,2024,1,5.808472446,,,5,17,,202420
1,1,20242018,2024,1,5.808472446,,,5,18,,202420
1,1,20242019,2024,1,5.808472446,,,5,19,,202420
1,1,20242020,2024,1,5.808472446,,,5,20,,202420
1,1,20242021,2024,1,5.808472446,,,5,21,,202420
1,1,20242022,2024,1,5.808472446,,,5,22,,202420
1,1,20242023,2024,1,5.808472446,,,5,23,,202420
1,1,20242024,2024,1,5.808472446,,,5,24,,202420
1,1,20242101,2024,1,15.36134038,,,5,1,,202421
